Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Time per Epoch (s),Total Elapsed Time (s)
72,0.20355718064567316,0.91868,0.31532500529914254,0.87076,3.967925548553467,296.0080645084381
73,0.19804625821959637,0.9228,0.33093445854799824,0.8656,3.9662399291992188,299.97566080093384
74,0.1954685580318846,0.92276,0.31701743776154945,0.87176,3.973315477371216,303.9500813484192
75,0.19025490583513704,0.9258,0.3199682107857426,0.87156,3.9685556888580322,307.9196798801422
76,0.18935107685568386,0.92696,0.32767505435001515,0.86964,4.0032336711883545,311.92419481277466
77,0.18653469889060312,0.92612,0.31962384994301346,0.87184,3.9786338806152344,315.90436601638794
78,0.18466955046062275,0.92876,0.31927906216867746,0.87196,3.997403621673584,319.9030029773712
79,0.18115206000864353,0.93,0.3208964046500528,0.8722,3.996431827545166,323.90052485466003
80,0.17783834225000322,0.93128,0.3221387160975305,0.87076,3.995297431945801,327.8970835208893
81,0.17594287241511333,0.93216,0.32216656882592176,0.8724,3.9911112785339355,331.88928747177124
82,0.17438720034249602,0.93208,0.3230950733089386,0.8724,4.005157232284546,335.89570021629333
83,0.17103987125217762,0.93428,0.3403346481568673,0.86648,4.036588907241821,339.9336795806885
84,0.16738925507420774,0.93596,0.32614257724007684,0.87192,4.009998083114624,343.9452660083771
85,0.16597353421208805,0.93472,0.32682848817018595,0.8732,4.057562589645386,348.0039002895355
86,0.16332470626591722,0.9362,0.3596874378107088,0.86232,4.036189079284668,352.0413465499878
87,0.163388620266486,0.93716,0.3276026696728928,0.87288,4.067363977432251,356.1139199733734
88,0.156440025724261,0.93996,0.32935196439475967,0.8732,4.081845283508301,360.19722270965576
89,0.15423070570773176,0.94144,0.3328336297208086,0.87244,4.039296627044678,364.237655878067
90,0.1526347034327362,0.94308,0.3361064291099453,0.8726,4.05712103843689,368.30552649497986
91,0.1491487228485477,0.9438,0.3486023161684156,0.87108,4.047642707824707,372.3574438095093
92,0.14817555209197808,0.94324,0.3387573350916433,0.87236,4.024645566940308,376.3831784725189
93,0.14647040750516954,0.94252,0.34453217974861566,0.87124,3.978515148162842,380.36319398880005
94,0.14382362748255662,0.9446,0.34307108192568847,0.87236,4.024643898010254,384.3890516757965
95,0.13946085824342944,0.94712,0.341511976859911,0.87304,4.021912097930908,388.4122009277344
96,0.13555015494946934,0.94856,0.3439599274826782,0.87408,3.990694522857666,392.40400791168213
97,0.1356114157620827,0.94836,0.34530378834289666,0.87348,3.9959442615509033,396.4016273021698
98,0.1327577453544911,0.95004,0.3469617207489355,0.87384,4.003999710083008,400.4071159362793
99,0.12871440938766807,0.95184,0.35089735801110183,0.873,4.008982181549072,404.41721415519714
100,0.1256241661441677,0.95196,0.35496825639091795,0.87288,3.967320442199707,408.38567876815796
